seq,rei_id,risk_id,cause_id,acause,study_id,bundle_id,bundle_version_id,risk_type,risk_unit,ln_rr,ln_rr_se,ref_risk_lower,ref_risk_upper,alt_risk_lower,alt_risk_upper,cov_incidence,cov_age,cov_bmi
540,102,drugs_alcohol,493,cvd_ihd,436458,9023,0,continuous,gday,-0.46203546,0.137499107,1.714285714,10.28571428,47.99999999,71.99999999,0,1,1
541,102,drugs_alcohol,493,cvd_ihd,436458,9023,0,continuous,gday,-0.148420005,0.065772732,0,1.714285714,1.714285714,10.28571428,0,1,1
542,102,drugs_alcohol,493,cvd_ihd,309665,9023,0,continuous,gday,-0.083381609,0.11467477,0,10,10,60,1,1,1
543,102,drugs_alcohol,493,cvd_ihd,309665,9023,0,continuous,gday,0.494696242,0.242595992,0,10,60,90,1,1,1
544,102,drugs_alcohol,493,cvd_ihd,309723,9023,0,continuous,gday,0.262364264,0.324736142,0,0,10,34,0,1,1
545,102,drugs_alcohol,493,cvd_ihd,431103,9023,0,continuous,gday,-0.122217633,0.056418722,0,0.1,0.1,4.9,0,1,1
546,102,drugs_alcohol,493,cvd_ihd,309725,9023,0,continuous,gday,-0.139262067,0.156071822,0,0,1.428571429,10,0,1,1
547,102,drugs_alcohol,493,cvd_ihd,437014,9023,0,continuous,gday,-0.105360516,0.137499107,0,4.907346708,9.818168974,14.72725346,0,1,1
548,102,drugs_alcohol,493,cvd_ihd,437014,9023,0,continuous,gday,-0.09531018,0.17682326,0,0,0,4.907346708,0,1,1
549,102,drugs_alcohol,493,cvd_ihd,428293,9023,0,continuous,gday,-0.342490309,0.161664225,0,0,24.17000001,36.25500001,0,1,1
550,102,drugs_alcohol,493,cvd_ihd,437389,9023,0,continuous,gday,0.548121409,0.104037343,0,0,0,24,0,1,1
551,102,drugs_alcohol,493,cvd_ihd,309725,9023,0,continuous,gday,-0.415515444,0.518222531,0,0,21.42857144,40.00000001,0,1,1
552,102,drugs_alcohol,493,cvd_ihd,309726,9023,0,continuous,gday,-0.083381609,0.15908702,0,0,0,20,1,1,1
553,102,drugs_alcohol,493,cvd_ihd,309726,9023,0,continuous,gday,-0.223143551,0.250861486,0,0,20,30,1,1,1
554,102,drugs_alcohol,493,cvd_ihd,309728,9023,0,continuous,gday,0.982078472,0.486669126,0,0,0,6.6666666,1,1,1
555,102,drugs_alcohol,493,cvd_ihd,309728,9023,0,continuous,gday,0.457424847,0.565419843,0,0,6.6666666,9.9999999,1,1,1
556,102,drugs_alcohol,493,cvd_ihd,309663,9023,0,continuous,gday,-0.616186139,0.190252784,0,1,30,45,1,1,1
557,102,drugs_alcohol,493,cvd_ihd,309663,9023,0,continuous,gday,-0.415515444,0.106565102,0,1,2,12,1,1,1
558,102,drugs_alcohol,493,cvd_ihd,309663,9023,0,continuous,gday,-0.478035801,0.125052637,0,1,13,30,1,1,1
559,102,drugs_alcohol,493,cvd_ihd,309663,9023,0,continuous,gday,-0.616186139,0.190252784,0,1,30,45,1,1,1
560,102,drugs_alcohol,493,cvd_ihd,309663,9023,0,continuous,gday,-0.415515444,0.106565102,0,1,2,12,1,1,1
561,102,drugs_alcohol,493,cvd_ihd,309663,9023,0,continuous,gday,-0.478035801,0.125052637,0,1,13,30,1,1,1
562,102,drugs_alcohol,493,cvd_ihd,309663,9023,0,continuous,gday,-0.616186139,0.190252784,0,1,30,45,1,1,1
563,102,drugs_alcohol,493,cvd_ihd,309663,9023,0,continuous,gday,-0.415515444,0.106565102,0,1,2,12,1,1,1
564,102,drugs_alcohol,493,cvd_ihd,309663,9023,0,continuous,gday,-0.478035801,0.125052637,0,1,13,30,1,1,1
565,102,drugs_alcohol,493,cvd_ihd,309663,9023,0,continuous,gday,-0.616186139,0.190252784,0,1,30,45,1,1,1
566,102,drugs_alcohol,493,cvd_ihd,309664,9023,0,continuous,gday,-0.356674944,0.201137082,0,0,0,10,0,1,1
567,102,drugs_alcohol,493,cvd_ihd,309664,9023,0,continuous,gday,-0.105360516,0.216147413,0,0,10,20,0,1,1
568,102,drugs_alcohol,493,cvd_ihd,437447,9023,0,continuous,gday,0.779324877,0.204137388,0,1.428571429,20.42857142,30.64285713,0,1,1
569,102,drugs_alcohol,493,cvd_ihd,428293,9023,0,continuous,gday,-0.314710745,0.073388284,0,0,0,10,0,1,1
570,102,drugs_alcohol,493,cvd_ihd,428293,9023,0,continuous,gday,-0.223143551,0.113848751,0,0,11.42857143,24.17000001,0,1,1
571,102,drugs_alcohol,493,cvd_ihd,437516,9023,0,continuous,gday,0.774727168,0.342489533,0.1,30,60,90,0,1,1
572,102,drugs_alcohol,493,cvd_ihd,309665,9023,0,continuous,gday,-0.083381609,0.396845716,0,5,5,20,1,1,1
573,102,drugs_alcohol,493,cvd_ihd,309665,9023,0,continuous,gday,0.329303747,0.721874269,0,5,20,30,1,1,1
574,102,drugs_alcohol,493,cvd_ihd,431103,9023,0,continuous,gday,-0.385662481,0.092772444,0.1,4.9,60,90,0,1,1
575,102,drugs_alcohol,493,cvd_ihd,309665,9023,0,continuous,gday,-0.336472237,0.169131159,0,0,0,5,1,1,1
576,102,drugs_alcohol,493,cvd_ihd,309665,9023,0,continuous,gday,-0.083381609,0.11467477,0,10,10,60,1,1,1
577,102,drugs_alcohol,493,cvd_ihd,438055,9023,0,continuous,gday,-0.342490309,0.245087371,0,0,0,17.85714288,0,1,1
578,102,drugs_alcohol,493,cvd_ihd,309665,9023,0,continuous,gday,-0.083381609,0.396845716,0,5,5,20,1,1,1
579,102,drugs_alcohol,493,cvd_ihd,309665,9023,0,continuous,gday,0.329303747,0.721874269,0,5,20,30,1,1,1
580,102,drugs_alcohol,493,cvd_ihd,428293,9023,0,continuous,gday,-0.342490309,0.161664225,0,0,24.17000001,36.25500001,0,1,1
581,102,drugs_alcohol,493,cvd_ihd,309734,9023,0,continuous,gday,0.470003629,0.132789397,0,0,100.0000001,150.0000002,1,1,1
582,102,drugs_alcohol,493,cvd_ihd,309723,9023,0,continuous,gday,-0.510825624,0.206869953,0,0,10,34,0,1,1
583,102,drugs_alcohol,493,cvd_ihd,431103,9023,0,continuous,gday,-0.198450939,0.046510601,0.1,4.9,5,14.9,0,1,1
584,102,drugs_alcohol,493,cvd_ihd,428293,9023,0,continuous,gday,-0.342490309,0.161664225,0,0,24.17000001,36.25500001,0,1,1
585,102,drugs_alcohol,493,cvd_ihd,309735,9023,0,continuous,gday,0.029558802,0.617623652,0,0,0,10.00000001,1,1,1
586,102,drugs_alcohol,493,cvd_ihd,309735,9023,0,continuous,gday,-0.967584026,0.687404893,0,0,10.00000001,72.00000007,1,1,1
587,102,drugs_alcohol,493,cvd_ihd,309735,9023,0,continuous,gday,-0.061875404,0.809606688,0,0,72.00000007,108.0000001,1,1,1
588,102,drugs_alcohol,493,cvd_ihd,309736,9023,0,continuous,gday,-0.342490309,0.187028703,0,1.142857143,2.285714286,6.857142858,0,1,1
589,102,drugs_alcohol,493,cvd_ihd,309736,9023,0,continuous,gday,-0.314710745,0.157190342,0,1.142857143,6.857142858,10.28571429,0,1,1
590,102,drugs_alcohol,493,cvd_ihd,310068,9023,0,continuous,gday,-0.040821995,0.081803207,0,0,0,2.857142858,0,1,1
591,102,drugs_alcohol,493,cvd_ihd,432406,9023,0,continuous,gday,-0.051293294,0.180602619,0,4.285714287,30.00000001,45.00000001,0,1,1
592,102,drugs_alcohol,493,cvd_ihd,432406,9023,0,continuous,gday,-0.652325186,0.267251718,0,0,0,2.857142858,0,1,1
593,102,drugs_alcohol,493,cvd_ihd,432406,9023,0,continuous,gday,-0.412109651,0.13250239,0,0,0,4.285714287,0,1,1
594,102,drugs_alcohol,493,cvd_ihd,310068,9023,0,continuous,gday,-0.105360516,0.101126345,0,0,0,2.857142858,0,1,1
595,102,drugs_alcohol,493,cvd_ihd,310068,9023,0,continuous,gday,-0.248461359,0.112712437,0,0,2.857142858,10,0,1,1
596,102,drugs_alcohol,493,cvd_ihd,310068,9023,0,continuous,gday,-0.248461359,0.14704666,0,0,10,20.00000001,0,1,1
597,102,drugs_alcohol,493,cvd_ihd,310068,9023,0,continuous,gday,-0.162518929,0.136516054,0,0,20.00000001,30.00000001,0,1,1
598,102,drugs_alcohol,493,cvd_ihd,310070,9023,0,continuous,gday,0.196627076,0.164533985,0,0,0,2.857142858,1,1,1
599,102,drugs_alcohol,493,cvd_ihd,310070,9023,0,continuous,gday,-0.591457394,0.309283267,0,0,2.857142858,10,1,1,1
600,102,drugs_alcohol,493,cvd_ihd,310070,9023,0,continuous,gday,-0.509060516,0.581131029,0,0,11.42857143,20.00000001,1,1,1
601,102,drugs_alcohol,493,cvd_ihd,310070,9023,0,continuous,gday,-0.5760933,0.723418951,0,0,21.42857144,40.00000001,1,1,1
602,102,drugs_alcohol,493,cvd_ihd,310070,9023,0,continuous,gday,1.52113989,0.599483065,0,0,41.42857144,62.14285716,1,1,1
603,102,drugs_alcohol,493,cvd_ihd,310070,9023,0,continuous,gday,-0.243958691,0.182475109,0,0,0,2.857142858,1,1,1
604,102,drugs_alcohol,493,cvd_ihd,310070,9023,0,continuous,gday,-0.314258792,0.200461679,0,0,2.857142858,10,1,1,1
605,102,drugs_alcohol,493,cvd_ihd,310070,9023,0,continuous,gday,-0.24559368,0.251531607,0,0,11.42857143,20.00000001,1,1,1
606,102,drugs_alcohol,493,cvd_ihd,432572,9023,0,continuous,gday,0.329303747,0.188509366,0,0,0,3.057255311,0,1,1
607,102,drugs_alcohol,493,cvd_ihd,431103,9023,0,continuous,gday,-0.122217633,0.056418722,0,0.1,0.1,4.9,0,1,1
608,102,drugs_alcohol,493,cvd_ihd,431103,9023,0,continuous,gday,-0.210721031,0.050555339,0.1,4.9,5,14.9,0,1,1
609,102,drugs_alcohol,493,cvd_ihd,436412,9023,0,continuous,gday,0,0.098754074,0,1.714285714,35.99999999,53.99999999,0,1,1
610,102,drugs_alcohol,493,cvd_ihd,428293,9023,0,continuous,gday,-0.342490309,0.161664225,0,0,24.17000001,36.25500001,0,1,1
611,102,drugs_alcohol,493,cvd_ihd,431103,9023,0,continuous,gday,-0.248461359,0.055462469,0.1,4.9,15,29.9,0,1,1
612,102,drugs_alcohol,493,cvd_ihd,431103,9023,0,continuous,gday,-0.328504067,0.063223511,0.1,4.9,30,59.9,0,1,1
613,102,drugs_alcohol,493,cvd_ihd,436456,9023,0,continuous,gday,-0.301105093,0.304005794,0.1,1.4,1.5,4.9,1,1,1
614,102,drugs_alcohol,493,cvd_ihd,431103,9023,0,continuous,gday,-0.122217633,0.056418722,0,0.1,0.1,4.9,0,1,1
615,102,drugs_alcohol,493,cvd_ihd,431103,9023,0,continuous,gday,-0.385662481,0.092772444,0.1,4.9,60,90,0,1,1
616,102,drugs_alcohol,493,cvd_ihd,431103,9023,0,continuous,gday,-0.342490309,0.068192543,0.1,4.9,30,59.9,0,1,1
617,102,drugs_alcohol,493,cvd_ihd,428293,9023,0,continuous,gday,-0.223143551,0.113848751,0,0,11.42857143,24.17000001,0,1,1
618,102,drugs_alcohol,493,cvd_ihd,428293,9023,0,continuous,gday,-0.342490309,0.161664225,0,0,24.17000001,36.25500001,0,1,1
619,102,drugs_alcohol,493,cvd_ihd,438104,9023,0,continuous,gday,-0.210721031,0.19902004,0,1.3,5.5,15.1,0,1,1
620,102,drugs_alcohol,493,cvd_ihd,428293,9023,0,continuous,gday,-0.314710745,0.073388284,0,0,0,10,0,1,1
621,102,drugs_alcohol,493,cvd_ihd,438136,9023,0,continuous,gday,-0.274436846,0.089789904,0,1.285714286,1.285714286,19.28571429,0,1,1
622,102,drugs_alcohol,493,cvd_ihd,438136,9023,0,continuous,gday,-0.248461359,0.094109059,0,1.285714286,20.57142858,54.00000001,0,1,1
623,102,drugs_alcohol,493,cvd_ihd,428498,9023,0,continuous,gday,0.104360015,0.066727278,0,20.00000002,20.00000002,39.8571429,0,1,1
624,102,drugs_alcohol,493,cvd_ihd,428498,9023,0,continuous,gday,0.173953307,0.085112085,0,20.00000002,40.00000004,59.85714292,0,1,1
625,102,drugs_alcohol,493,cvd_ihd,428498,9023,0,continuous,gday,0.131028262,0.093393886,0,20.00000002,60.00000006,90.00000009,0,1,1
626,102,drugs_alcohol,493,cvd_ihd,428498,9023,0,continuous,gday,0.173953307,0.202582423,0,10.00000001,10.00000001,15.00000002,0,1,1
627,102,drugs_alcohol,493,cvd_ihd,428498,9023,0,continuous,gday,0.029558802,0.029754312,0,20.00000002,20.00000002,39.8571429,0,1,1
628,102,drugs_alcohol,493,cvd_ihd,432749,9023,0,continuous,gday,-0.544727175,0.121281555,0,0,36,48,0,1,1
629,102,drugs_alcohol,493,cvd_ihd,309692,9023,0,continuous,gday,-0.430782916,0.089126439,0,1.571428571,8,14.85714286,0,1,1
630,102,drugs_alcohol,493,cvd_ihd,438157,9023,0,continuous,gday,-0.328504067,0.211550856,0,0,50,75,0,1,1
631,102,drugs_alcohol,493,cvd_ihd,438157,9023,0,continuous,gday,-0.328504067,0.211550856,0,0,75,112.5,0,1,1
632,102,drugs_alcohol,493,cvd_ihd,438157,9023,0,continuous,gday,0.09531018,0.170524124,0,0,0,25,0,1,1
633,102,drugs_alcohol,493,cvd_ihd,432797,9023,0,continuous,gday,-0.274436846,0.106163367,0,0,20.01,40,0,1,1
634,102,drugs_alcohol,493,cvd_ihd,432797,9023,0,continuous,gday,-0.15082289,0.10952362,0,0,40,60,0,1,1
635,102,drugs_alcohol,493,cvd_ihd,436412,9023,0,continuous,gday,-0.094310679,0.056293715,0,1.714285714,1.714285714,10.28571428,0,1,1
636,102,drugs_alcohol,493,cvd_ihd,436412,9023,0,continuous,gday,-0.186329578,0.061770421,0,1.714285714,12,24,0,1,1
637,102,drugs_alcohol,493,cvd_ihd,436412,9023,0,continuous,gday,-0.198450939,0.080574732,0,1.714285714,25.71428571,35.99999999,0,1,1
638,102,drugs_alcohol,493,cvd_ihd,436412,9023,0,continuous,gday,-0.235722334,0.117866189,0,1.714285714,37.71428571,47.99999999,0,1,1
639,102,drugs_alcohol,493,cvd_ihd,436412,9023,0,continuous,gday,-0.174353387,0.110829756,0,1.714285714,47.99999999,71.99999999,0,1,1
640,102,drugs_alcohol,493,cvd_ihd,436412,9023,0,continuous,gday,-0.186329578,0.058299592,0,1.714285714,1.714285714,10.28571428,0,1,1
641,102,drugs_alcohol,493,cvd_ihd,437447,9023,0,continuous,gday,0.576613364,0.132570214,0,1.428571429,11,20.42857142,0,1,1
642,102,drugs_alcohol,493,cvd_ihd,309731,9023,0,continuous,gday,0.31481074,0.611707978,0,1.285714286,54.00000001,81.00000002,1,1,1
643,102,drugs_alcohol,493,cvd_ihd,309731,9023,0,continuous,gday,-0.15082289,0.410570896,0,1.285714286,1.285714286,19.28571429,1,1,1
644,102,drugs_alcohol,493,cvd_ihd,436412,9023,0,continuous,gday,0.198450939,0.089505351,0,0,0,1.714285714,0,1,1
645,102,drugs_alcohol,493,cvd_ihd,431103,9023,0,continuous,gday,-0.385662481,0.095864628,0.1,4.9,60,90,0,1,1
646,102,drugs_alcohol,493,cvd_ihd,438221,9023,0,continuous,gday,0.019802627,0.221069149,0,0.333333333,0.44,12.76,0,1,1
647,102,drugs_alcohol,493,cvd_ihd,437516,9023,0,continuous,gday,-0.792992516,0.35652906,0,0,0.1,30,0,1,1
648,102,drugs_alcohol,493,cvd_ihd,437516,9023,0,continuous,gday,-0.262364264,0.280258237,0,0,0.1,30,0,1,1
649,102,drugs_alcohol,493,cvd_ihd,437929,9023,0,continuous,gday,-0.570979547,0.180937899,0,0,1.142857143,6.857142858,0,1,1
650,102,drugs_alcohol,493,cvd_ihd,357429,9023,0,continuous,gday,-0.733969175,0.221958645,0,0,0.1,15,0,1,1
651,102,drugs_alcohol,493,cvd_ihd,428293,9023,0,continuous,gday,-0.314710745,0.073388284,0,0,0,10,0,1,1
652,102,drugs_alcohol,493,cvd_ihd,428293,9023,0,continuous,gday,-0.223143551,0.113848751,0,0,11.42857143,24.17000001,0,1,1
653,102,drugs_alcohol,493,cvd_ihd,428293,9023,0,continuous,gday,-0.342490309,0.161664225,0,0,24.17000001,36.25500001,0,1,1
654,102,drugs_alcohol,493,cvd_ihd,431103,9023,0,continuous,gday,-0.165514438,0.06030326,0,0.1,0.1,4.9,0,1,1
655,102,drugs_alcohol,493,cvd_ihd,431103,9023,0,continuous,gday,-0.328504067,0.063223511,0.1,4.9,30,59.9,0,1,1
656,102,drugs_alcohol,493,cvd_ihd,431103,9023,0,continuous,gday,-0.385662481,0.092772444,0.1,4.9,60,90,0,1,1
657,102,drugs_alcohol,493,cvd_ihd,431103,9023,0,continuous,gday,-0.122217633,0.056418722,0,0.1,0.1,4.9,0,1,1
658,102,drugs_alcohol,493,cvd_ihd,428293,9023,0,continuous,gday,-0.223143551,0.113848751,0,0,11.42857143,24.17000001,0,1,1
659,102,drugs_alcohol,493,cvd_ihd,431103,9023,0,continuous,gday,-0.385662481,0.092772444,0.1,4.9,60,90,0,1,1
660,102,drugs_alcohol,493,cvd_ihd,309725,9023,0,continuous,gday,-0.274436846,0.186272564,0,0,11.42857143,20.00000001,0,1,1
661,102,drugs_alcohol,493,cvd_ihd,428293,9023,0,continuous,gday,-0.223143551,0.113848751,0,0,11.42857143,24.17000001,0,1,1
662,102,drugs_alcohol,493,cvd_ihd,439946,9023,0,continuous,gday,-0.051293294,0.157918165,0,2.000385154,2.000385154,14.00269608,0,1,1
663,102,drugs_alcohol,493,cvd_ihd,439946,9023,0,continuous,gday,-0.051293294,0.157918165,0,2.000385154,2.000385154,14.00269608,0,1,1
664,102,drugs_alcohol,493,cvd_ihd,437404,9023,0,continuous,gday,-0.371063681,0.161038719,0,0,0,20,0,1,1
665,102,drugs_alcohol,493,cvd_ihd,437404,9023,0,continuous,gday,-0.494296322,0.194423483,0,0,20,40,0,1,1
666,102,drugs_alcohol,493,cvd_ihd,431103,9023,0,continuous,gday,-0.198450939,0.046510601,0.1,4.9,5,14.9,0,1,1
667,102,drugs_alcohol,493,cvd_ihd,431103,9023,0,continuous,gday,-0.248461359,0.055462469,0.1,4.9,15,29.9,0,1,1
668,102,drugs_alcohol,493,cvd_ihd,431103,9023,0,continuous,gday,-0.210721031,0.050555339,0.1,4.9,5,14.9,0,1,1
669,102,drugs_alcohol,493,cvd_ihd,431103,9023,0,continuous,gday,-0.287682072,0.061520933,0.1,4.9,15,29.9,0,1,1
670,102,drugs_alcohol,493,cvd_ihd,437516,9023,0,continuous,gday,0.604315967,0.300482932,0.1,30,30.1,60,0,1,1
671,102,drugs_alcohol,493,cvd_ihd,431103,9023,0,continuous,gday,-0.210721031,0.050555339,0.1,4.9,5,14.9,0,1,1
672,102,drugs_alcohol,493,cvd_ihd,431103,9023,0,continuous,gday,-0.287682072,0.061520933,0.1,4.9,15,29.9,0,1,1
673,102,drugs_alcohol,493,cvd_ihd,428293,9023,0,continuous,gday,-0.314710745,0.073388284,0,0,0,10,0,1,1
674,102,drugs_alcohol,493,cvd_ihd,428293,9023,0,continuous,gday,-0.223143551,0.113848751,0,0,11.42857143,24.17000001,0,1,1
675,102,drugs_alcohol,493,cvd_ihd,428293,9023,0,continuous,gday,-0.342490309,0.161664225,0,0,24.17000001,36.25500001,0,1,1
676,102,drugs_alcohol,493,cvd_ihd,437445,9023,0,continuous,gday,0,0.233747636,1,24,25,49,0,1,1
677,102,drugs_alcohol,493,cvd_ihd,437445,9023,0,continuous,gday,-0.105360516,0.130312659,1,24,50,74,0,1,1
678,102,drugs_alcohol,493,cvd_ihd,437445,9023,0,continuous,gday,-0.223143551,0.410570896,1,24,75,112.5,0,1,1
679,102,drugs_alcohol,493,cvd_ihd,437447,9023,0,continuous,gday,0.148420005,0.26743634,0,1.428571429,1.571428571,9.428571426,0,1,1
680,102,drugs_alcohol,493,cvd_ihd,437800,9023,0,continuous,gday,-0.020202707,0.353646521,0,0,36,54,0,1,1
681,102,drugs_alcohol,493,cvd_ihd,432572,9023,0,continuous,gday,-0.15082289,0.143319178,0,3.057255311,3.080593138,17.87677533,0,1,1
682,102,drugs_alcohol,493,cvd_ihd,437687,9023,0,continuous,gday,-0.010050336,0.287739771,0,0,0.1,4.9,0,1,1
683,102,drugs_alcohol,493,cvd_ihd,428293,9023,0,continuous,gday,-0.223143551,0.113848751,0,0,11.42857143,24.17000001,0,1,1
684,102,drugs_alcohol,493,cvd_ihd,437516,9023,0,continuous,gday,0.802001585,0.237366165,0.1,30,60,90,0,1,1
685,102,drugs_alcohol,493,cvd_ihd,437929,9023,0,continuous,gday,-0.040821995,0.184326802,1.142857143,6.857142858,12.57142857,22.85714286,0,1,1
686,102,drugs_alcohol,493,cvd_ihd,431103,9023,0,continuous,gday,-0.248461359,0.055462469,0.1,4.9,15,29.9,0,1,1
687,102,drugs_alcohol,493,cvd_ihd,431103,9023,0,continuous,gday,-0.328504067,0.063223511,0.1,4.9,30,59.9,0,1,1
688,102,drugs_alcohol,493,cvd_ihd,437929,9023,0,continuous,gday,-0.058268908,0.130934102,0,0,1.142857143,6.857142858,0,1,1
689,102,drugs_alcohol,493,cvd_ihd,357429,9023,0,continuous,gday,-0.314710745,0.258061457,0,0,15.1,30,0,1,1
690,102,drugs_alcohol,493,cvd_ihd,357429,9023,0,continuous,gday,-0.020202707,0.400157122,0,0,30,45,0,1,1
691,102,drugs_alcohol,493,cvd_ihd,309734,9023,0,continuous,gday,0.113328685,0.133261849,0,0,60.00000006,99.85714296,1,1,1
692,102,drugs_alcohol,493,cvd_ihd,428293,9023,0,continuous,gday,-0.342490309,0.161664225,0,0,24.17000001,36.25500001,0,1,1
693,102,drugs_alcohol,493,cvd_ihd,309731,9023,0,continuous,gday,-0.342490309,0.47446359,0,1.285714286,20.57142858,54.00000001,1,1,1
694,102,drugs_alcohol,493,cvd_ihd,428293,9023,0,continuous,gday,-0.342490309,0.161664225,0,0,24.17000001,36.25500001,0,1,1
695,102,drugs_alcohol,493,cvd_ihd,437687,9023,0,continuous,gday,-0.494296322,0.297190652,0,0,5,14.9,0,1,1
696,102,drugs_alcohol,493,cvd_ihd,437687,9023,0,continuous,gday,-0.967584026,0.419419253,0,0,15,29.9,0,1,1
697,102,drugs_alcohol,493,cvd_ihd,431103,9023,0,continuous,gday,-0.248461359,0.055462469,0.1,4.9,15,29.9,0,1,1
698,102,drugs_alcohol,493,cvd_ihd,429454,9023,0,continuous,gday,-0.673344553,0.248145929,0,0,30,49.9,1,1,1
699,102,drugs_alcohol,493,cvd_ihd,429454,9023,0,continuous,gday,-0.891598119,0.413389732,0,0,50,75,1,1,1
700,102,drugs_alcohol,493,cvd_ihd,432406,9023,0,continuous,gday,0.262364264,0.306416308,0,2.857142858,4.285714287,20.00000001,0,1,1
701,102,drugs_alcohol,493,cvd_ihd,432406,9023,0,continuous,gday,0.732367894,0.457581208,0,2.857142858,20.00000001,30.00000001,0,1,1
702,102,drugs_alcohol,493,cvd_ihd,432406,9023,0,continuous,gday,0.104360015,0.141017812,0,4.285714287,5.714285716,30.00000001,0,1,1
703,102,drugs_alcohol,493,cvd_ihd,428293,9023,0,continuous,gday,-0.314710745,0.073388284,0,0,0,10,0,1,1
704,102,drugs_alcohol,493,cvd_ihd,428293,9023,0,continuous,gday,-0.223143551,0.113848751,0,0,11.42857143,24.17000001,0,1,1
705,102,drugs_alcohol,493,cvd_ihd,431103,9023,0,continuous,gday,-0.122217633,0.056418722,0,0.1,0.1,4.9,0,1,1
706,102,drugs_alcohol,493,cvd_ihd,431103,9023,0,continuous,gday,-0.385662481,0.095864628,0.1,4.9,60,90,0,1,1
707,102,drugs_alcohol,493,cvd_ihd,438157,9023,0,continuous,gday,0.09531018,0.170524124,0,0,0,25,0,1,1
708,102,drugs_alcohol,493,cvd_ihd,428293,9023,0,continuous,gday,-0.314710745,0.073388284,0,0,0,10,0,1,1
709,102,drugs_alcohol,493,cvd_ihd,436412,9023,0,continuous,gday,-1.108662625,0.376506765,0,1.714285714,25.71428571,35.99999999,0,1,1
710,102,drugs_alcohol,493,cvd_ihd,309728,9023,0,continuous,gday,0.165514438,0.378125644,0,0,6.6666666,9.9999999,1,1,1
711,102,drugs_alcohol,493,cvd_ihd,438157,9023,0,continuous,gday,-0.072570693,0.17682326,0,0,25,50,0,1,1
712,102,drugs_alcohol,493,cvd_ihd,428293,9023,0,continuous,gday,-0.314710745,0.073388284,0,0,0,10,0,1,1
713,102,drugs_alcohol,493,cvd_ihd,428293,9023,0,continuous,gday,-0.223143551,0.113848751,0,0,11.42857143,24.17000001,0,1,1
714,102,drugs_alcohol,493,cvd_ihd,428293,9023,0,continuous,gday,-0.342490309,0.161664225,0,0,24.17000001,36.25500001,0,1,1
715,102,drugs_alcohol,493,cvd_ihd,431103,9023,0,continuous,gday,-0.248461359,0.055462469,0.1,4.9,15,29.9,0,1,1
716,102,drugs_alcohol,493,cvd_ihd,437800,9023,0,continuous,gday,0.104360015,0.58666425,0,0,12,12,0,1,1
717,102,drugs_alcohol,493,cvd_ihd,432572,9023,0,continuous,gday,-0.430782916,0.13536435,0,0.373405229,9.125090279,13.68763542,0,1,1
718,102,drugs_alcohol,493,cvd_ihd,438104,9023,0,continuous,gday,-0.127833372,0.197242318,0,1.3,1.3,5.4,0,1,1
719,102,drugs_alcohol,493,cvd_ihd,432749,9023,0,continuous,gday,-0.478035801,0.10176217,0,0,24,36,0,1,1
720,102,drugs_alcohol,493,cvd_ihd,428293,9023,0,continuous,gday,-0.314710745,0.073388284,0,0,0,10,0,1,1
721,102,drugs_alcohol,493,cvd_ihd,438157,9023,0,continuous,gday,-0.072570693,0.17682326,0,0,25,50,0,1,1
722,102,drugs_alcohol,493,cvd_ihd,432797,9023,0,continuous,gday,-0.223143551,0.10732974,0,0,0.01,10,0,1,1
723,102,drugs_alcohol,493,cvd_ihd,431103,9023,0,continuous,gday,-0.198450939,0.046510601,0.1,4.9,5,14.9,0,1,1
724,102,drugs_alcohol,493,cvd_ihd,436412,9023,0,continuous,gday,0.030459207,0.070369289,0,0,0,1.714285714,0,1,1
725,102,drugs_alcohol,493,cvd_ihd,438221,9023,0,continuous,gday,-0.798507696,0.286716861,0,0.333333333,39.6,59.4,0,1,1
726,102,drugs_alcohol,493,cvd_ihd,428293,9023,0,continuous,gday,-0.314710745,0.073388284,0,0,0,10,0,1,1
727,102,drugs_alcohol,493,cvd_ihd,437929,9023,0,continuous,gday,0.451075619,0.226055534,1.142857143,6.857142858,24,36,0,1,1
728,102,drugs_alcohol,493,cvd_ihd,438055,9023,0,continuous,gday,-0.174353387,0.257606324,0,0,17.85714288,26.78571431,0,1,1
729,102,drugs_alcohol,493,cvd_ihd,428293,9023,0,continuous,gday,-0.314710745,0.073388284,0,0,0,10,0,1,1
730,102,drugs_alcohol,493,cvd_ihd,432749,9023,0,continuous,gday,-0.342490309,0.068192543,0,0,12,24,0,1,1
731,102,drugs_alcohol,493,cvd_ihd,309731,9023,0,continuous,gday,-0.15082289,0.410570896,0,1.285714286,1.285714286,19.28571429,1,1,1
732,102,drugs_alcohol,493,cvd_ihd,309734,9023,0,continuous,gday,0.157003749,0.095420641,0,0,40.00000004,59.85714292,1,1,1
733,102,drugs_alcohol,493,cvd_ihd,428293,9023,0,continuous,gday,-0.223143551,0.113848751,0,0,11.42857143,24.17000001,0,1,1
734,102,drugs_alcohol,493,cvd_ihd,436412,9023,0,continuous,gday,-0.527632742,0.119219518,0,1.714285714,12,24,0,1,1
735,102,drugs_alcohol,493,cvd_ihd,432797,9023,0,continuous,gday,0.019802627,0.095205165,0,0,10.01,30,0,1,1
736,102,drugs_alcohol,493,cvd_ihd,437427,9023,0,continuous,gday,0.2390169,0.230578625,1.714285716,11.85714287,12.00000001,23.85714288,0,1,1
