seq,rei_id,risk_id,cause_id,acause,study_id,bundle_id,bundle_version_id,risk_type,risk_unit,ln_rr,ln_rr_se,ref_risk_lower,ref_risk_upper,alt_risk_lower,alt_risk_upper,cov_incidence,cov_age
213,102,drugs_alcohol,976,diabetes_typ2,309605,9023,0,continuous,gday,-0.223143551,0.300677295,0,0,14.00269608,21.00404412,0,1
214,102,drugs_alcohol,976,diabetes_typ2,309606,9023,0,continuous,gday,-0.400477567,0.361262073,0,0,15.33333332,22.99999998,0,1
215,102,drugs_alcohol,976,diabetes_typ2,309606,9023,0,continuous,gday,0.019802627,0.270139549,0,0,15.33333332,22.99999998,0,1
216,102,drugs_alcohol,976,diabetes_typ2,309606,9023,0,continuous,gday,0.076961041,0.17682326,0,0,0.333333333,14.99999999,0,1
217,102,drugs_alcohol,976,diabetes_typ2,309606,9023,0,continuous,gday,-0.083381609,0.235500921,0,0,0.333333333,14.99999999,0,1
218,102,drugs_alcohol,976,diabetes_typ2,309607,9023,0,continuous,gday,0.75612198,0.315429103,0,0,36,54,0,1
219,102,drugs_alcohol,976,diabetes_typ2,432406,9023,0,continuous,gday,-0.157003749,0.050095232,0,1.428571429,1.428571429,4.285714287,0,1
220,102,drugs_alcohol,976,diabetes_typ2,437588,9023,0,continuous,gday,-0.15082289,0.2411964,0,0,0,4.285714287,0,1
221,102,drugs_alcohol,976,diabetes_typ2,437588,9023,0,continuous,gday,0.039220713,0.244671104,1.428571429,1.428571429,4.285714287,10,0,1
222,102,drugs_alcohol,976,diabetes_typ2,437588,9023,0,continuous,gday,0.067658648,0.259506798,2.857142858,2.857142858,10,20.00000001,0,1
223,102,drugs_alcohol,976,diabetes_typ2,437588,9023,0,continuous,gday,0.231111721,0.183969443,4.285714287,4.285714287,20.00000001,30.00000001,0,1
224,102,drugs_alcohol,976,diabetes_typ2,437588,9023,0,continuous,gday,0.31481074,0.34436906,0,0,0,4.285714287,0,1
225,102,drugs_alcohol,976,diabetes_typ2,437588,9023,0,continuous,gday,0.530628251,0.512906293,0,0,4.285714287,10,0,1
226,102,drugs_alcohol,976,diabetes_typ2,437588,9023,0,continuous,gday,0.207014169,0.716171593,0,0,10,15,0,1
227,102,drugs_alcohol,976,diabetes_typ2,309610,9023,0,continuous,gday,0.104360015,0.050271387,0,0,50,99,0,1
228,102,drugs_alcohol,976,diabetes_typ2,309610,9023,0,continuous,gday,0.246860078,0.075696915,0,0,100,150,0,1
229,102,drugs_alcohol,976,diabetes_typ2,309610,9023,0,continuous,gday,-0.162518929,0.081238197,0,0,1,24,1,1
230,102,drugs_alcohol,976,diabetes_typ2,309610,9023,0,continuous,gday,0.009950331,0.158976682,0,0,25,49,1,1
231,102,drugs_alcohol,976,diabetes_typ2,309610,9023,0,continuous,gday,0.019802627,0.219439098,0,0,50,99,1,1
232,102,drugs_alcohol,976,diabetes_typ2,309610,9023,0,continuous,gday,0.113328685,0.343372567,0,0,100,150,1,1
233,102,drugs_alcohol,976,diabetes_typ2,309610,9023,0,continuous,gday,-0.186329578,0.048738581,0,0,1,24,0,1
234,102,drugs_alcohol,976,diabetes_typ2,309610,9023,0,continuous,gday,1.115141591,1.000327125,0,0,50,99,0,1
235,102,drugs_alcohol,976,diabetes_typ2,309610,9023,0,continuous,gday,-0.061875404,0.136611795,0,0,1,24,1,1
236,102,drugs_alcohol,976,diabetes_typ2,309611,9023,0,continuous,gday,0.09531018,0.091262662,0,0,40,60,0,1
237,102,drugs_alcohol,976,diabetes_typ2,309611,9023,0,continuous,gday,-0.083381609,0.096631852,0,0,0,25,0,1
238,102,drugs_alcohol,976,diabetes_typ2,309611,9023,0,continuous,gday,-0.314710745,0.201137082,0,0,0,25,0,1
239,102,drugs_alcohol,976,diabetes_typ2,437804,9023,0,continuous,gday,-0.254642218,0.142014306,0,0,0,70,0,1
240,102,drugs_alcohol,976,diabetes_typ2,437804,9023,0,continuous,gday,-0.148420005,0.156529222,0,0,0,140,0,1
241,102,drugs_alcohol,976,diabetes_typ2,437804,9023,0,continuous,gday,-0.451075619,0.195216958,0,0,0,70,0,1
242,102,drugs_alcohol,976,diabetes_typ2,437804,9023,0,continuous,gday,0.030459207,0.311904321,0,0,0,140,0,1
243,102,drugs_alcohol,976,diabetes_typ2,309612,9023,0,continuous,gday,0.048790164,0.311132378,0,0,12,24,0,1
244,102,drugs_alcohol,976,diabetes_typ2,309613,9023,0,continuous,gday,0.039220713,0.06349389,0,0,0.1,4.9,0,1
245,102,drugs_alcohol,976,diabetes_typ2,309613,9023,0,continuous,gday,-0.210721031,0.078874561,0,0,5,9.9,0,1
246,102,drugs_alcohol,976,diabetes_typ2,309613,9023,0,continuous,gday,-0.356674944,0.090122284,0,0,10,14.9,0,1
247,102,drugs_alcohol,976,diabetes_typ2,309613,9023,0,continuous,gday,-0.342490309,0.085834754,0,0,15,29.9,0,1
248,102,drugs_alcohol,976,diabetes_typ2,309613,9023,0,continuous,gday,-0.616186139,0.10727117,0,0,30,49.9,0,1
249,102,drugs_alcohol,976,diabetes_typ2,309613,9023,0,continuous,gday,-0.693147181,0.165966216,0,0,50,75,0,1
250,102,drugs_alcohol,976,diabetes_typ2,438094,9023,0,continuous,gday,0.058268908,0.263524236,0,14.44,14.44,21.66,0,1
251,102,drugs_alcohol,976,diabetes_typ2,309615,9023,0,continuous,gday,0.254642218,0.241288146,0,10,10,15,0,1
252,102,drugs_alcohol,976,diabetes_typ2,309615,9023,0,continuous,gday,-0.444685821,0.234262473,0,0,0,10,0,1
253,102,drugs_alcohol,976,diabetes_typ2,412105,9023,0,continuous,gday,-0.415515444,0.141297223,0,0,10,15,0,1
254,102,drugs_alcohol,976,diabetes_typ2,412105,9023,0,continuous,gday,-0.051293294,0.053905381,0,0,0,10,0,1
255,102,drugs_alcohol,976,diabetes_typ2,412105,9023,0,continuous,gday,-0.139262067,0.067445538,0,0,10,15,0,1
256,102,drugs_alcohol,976,diabetes_typ2,412105,9023,0,continuous,gday,-0.127833372,0.092729824,0,0,0,10,0,1
257,102,drugs_alcohol,976,diabetes_typ2,412105,9023,0,continuous,gday,-0.415515444,0.141297223,0,0,10,15,0,1
258,102,drugs_alcohol,976,diabetes_typ2,412105,9023,0,continuous,gday,-0.051293294,0.053905381,0,0,0,10,0,1
259,102,drugs_alcohol,976,diabetes_typ2,412105,9023,0,continuous,gday,-0.139262067,0.067445538,0,0,10,15,0,1
260,102,drugs_alcohol,976,diabetes_typ2,412105,9023,0,continuous,gday,-0.127833372,0.092729824,0,0,0,10,0,1
261,102,drugs_alcohol,976,diabetes_typ2,412105,9023,0,continuous,gday,-0.415515444,0.141297223,0,0,10,15,0,1
262,102,drugs_alcohol,976,diabetes_typ2,309595,9023,0,continuous,gday,-0.328504067,0.216921623,0,1.285714286,19.28571429,54.00000001,0,1
263,102,drugs_alcohol,976,diabetes_typ2,309595,9023,0,continuous,gday,-0.104360015,0.308408251,0,0,0,1.285714286,0,1
264,102,drugs_alcohol,976,diabetes_typ2,309595,9023,0,continuous,gday,0.198850859,0.24297714,0,1.285714286,54.00000001,81.00000002,0,1
265,102,drugs_alcohol,976,diabetes_typ2,309595,9023,0,continuous,gday,-0.15082289,0.195573888,0,1.285714286,1.285714286,19.28571429,0,1
266,102,drugs_alcohol,976,diabetes_typ2,309595,9023,0,continuous,gday,-0.328504067,0.216921623,0,1.285714286,19.28571429,54.00000001,0,1
267,102,drugs_alcohol,976,diabetes_typ2,309595,9023,0,continuous,gday,-0.104360015,0.308408251,0,0,0,1.285714286,0,1
268,102,drugs_alcohol,976,diabetes_typ2,309596,9023,0,continuous,gday,-0.09531018,0.194423483,0,0,0,5,0,1
269,102,drugs_alcohol,976,diabetes_typ2,438180,9023,0,continuous,gday,-0.231111721,0.030284772,0,0.4,0.4,0.6,0,1
270,102,drugs_alcohol,976,diabetes_typ2,438180,9023,0,continuous,gday,-0.300104592,0.039615532,0,0.4,0.4,0.6,0,1
271,102,drugs_alcohol,976,diabetes_typ2,438182,9023,0,continuous,gday,-0.562118918,1.084319893,0,0,30,45,0,1
272,102,drugs_alcohol,976,diabetes_typ2,438182,9023,0,continuous,gday,-0.328504067,0.249485791,0,0,0,10,0,1
273,102,drugs_alcohol,976,diabetes_typ2,438182,9023,0,continuous,gday,-0.84397007,0.415885714,0,0,10,30,0,1
274,102,drugs_alcohol,976,diabetes_typ2,413827,9023,0,continuous,gday,-0.174353387,0.17253573,10,19,20,30,0,1
275,102,drugs_alcohol,976,diabetes_typ2,438240,9023,0,continuous,gday,0.336472237,0.189269731,0,10,10,15,0,1
276,102,drugs_alcohol,976,diabetes_typ2,438242,9023,0,continuous,gday,0.494696242,0.159223038,0,0,1,45,0,1
277,102,drugs_alcohol,976,diabetes_typ2,438242,9023,0,continuous,gday,0.463734016,0.256121508,0,0,46,69,0,1
278,102,drugs_alcohol,976,diabetes_typ2,438256,9023,0,continuous,gday,-0.040821995,0.257260508,0,0,0.142857143,1.428571429,0,1
279,102,drugs_alcohol,976,diabetes_typ2,438256,9023,0,continuous,gday,0.058268908,0.226132084,0,0,1.571428572,4.857142859,0,1
280,102,drugs_alcohol,976,diabetes_typ2,438256,9023,0,continuous,gday,-0.342490309,0.255350464,0,0,5.000000002,12.71428572,0,1
281,102,drugs_alcohol,976,diabetes_typ2,438256,9023,0,continuous,gday,-0.634878272,0.299999733,0,0,12.85714286,19.28571429,0,1
282,102,drugs_alcohol,976,diabetes_typ2,438258,9023,0,continuous,gday,-0.09531018,0.307135919,0,0,0.333333333,14.99999999,0,1
283,102,drugs_alcohol,976,diabetes_typ2,438258,9023,0,continuous,gday,-0.182321557,0.430203815,15.33333332,22.99999998,0.333333333,14.99999999,0,1
